Removed Node,Largest SCC Size,Percentage of Total
5015,1,0.015082956259426848
5016,1,0.015082956259426848
5017,1,0.015082956259426848
5018,1,0.015082956259426848
5019,1,0.015082956259426848
5020,1,0.015082956259426848
5021,1,0.015082956259426848
5022,1,0.015082956259426848
5023,1,0.015082956259426848
5024,1,0.015082956259426848
5025,1,0.015082956259426848
5026,1,0.015082956259426848
5027,1,0.015082956259426848
5028,1,0.015082956259426848
5029,1,0.015082956259426848
5030,1,0.015082956259426848
5031,1,0.015082956259426848
5032,1,0.015082956259426848
5033,1,0.015082956259426848
5034,1,0.015082956259426848
5035,1,0.015082956259426848
5036,1,0.015082956259426848
5037,1,0.015082956259426848
5038,1,0.015082956259426848
5039,1,0.015082956259426848
5040,1,0.015082956259426848
5041,1,0.015082956259426848
5042,1,0.015082956259426848
5043,1,0.015082956259426848
5044,1,0.015082956259426848
5045,1,0.015082956259426848
5046,1,0.015082956259426848
5047,1,0.015082956259426848
5048,1,0.015082956259426848
5049,1,0.015082956259426848
5050,1,0.015082956259426848
5051,1,0.015082956259426848
5052,1,0.015082956259426848
5053,1,0.015082956259426848
5054,1,0.015082956259426848
5055,1,0.015082956259426848
5056,1,0.015082956259426848
5057,1,0.015082956259426848
5058,1,0.015082956259426848
5059,1,0.015082956259426848
5060,1,0.015082956259426848
5061,1,0.015082956259426848
5062,1,0.015082956259426848
5063,1,0.015082956259426848
5064,1,0.015082956259426848
5065,1,0.015082956259426848
5066,1,0.015082956259426848
5067,1,0.015082956259426848
5068,1,0.015082956259426848
5069,1,0.015082956259426848
5070,1,0.015082956259426848
5071,1,0.015082956259426848
5072,1,0.015082956259426848
5073,1,0.015082956259426848
5074,1,0.015082956259426848
5075,1,0.015082956259426848
5076,1,0.015082956259426848
5077,1,0.015082956259426848
5078,1,0.015082956259426848
5079,1,0.015082956259426848
5080,1,0.015082956259426848
5081,1,0.015082956259426848
5082,1,0.015082956259426848
5083,1,0.015082956259426848
5084,1,0.015082956259426848
5085,1,0.015082956259426848
5086,1,0.015082956259426848
5087,1,0.015082956259426848
5088,1,0.015082956259426848
5089,1,0.015082956259426848
5090,1,0.015082956259426848
5091,1,0.015082956259426848
5092,1,0.015082956259426848
5093,1,0.015082956259426848
5094,1,0.015082956259426848
5095,1,0.015082956259426848
5096,1,0.015082956259426848
5097,1,0.015082956259426848
5098,1,0.015082956259426848
5099,1,0.015082956259426848
5100,1,0.015082956259426848
5101,1,0.015082956259426848
5102,1,0.015082956259426848
5103,1,0.015082956259426848
5104,1,0.015082956259426848
5105,1,0.015082956259426848
5106,1,0.015082956259426848
5107,1,0.015082956259426848
5108,1,0.015082956259426848
5109,1,0.015082956259426848
5110,1,0.015082956259426848
5111,1,0.015082956259426848
5112,1,0.015082956259426848
5113,1,0.015082956259426848
5114,1,0.015082956259426848
5115,1,0.015082956259426848
5116,1,0.015082956259426848
5117,1,0.015082956259426848
5118,1,0.015082956259426848
5119,1,0.015082956259426848
5120,1,0.015082956259426848
5121,1,0.015082956259426848
5122,1,0.015082956259426848
5123,1,0.015082956259426848
5124,1,0.015082956259426848
5125,1,0.015082956259426848
5126,1,0.015082956259426848
5127,1,0.015082956259426848
5128,1,0.015082956259426848
5129,1,0.015082956259426848
5130,1,0.015082956259426848
5131,1,0.015082956259426848
5132,1,0.015082956259426848
5133,1,0.015082956259426848
5134,1,0.015082956259426848
5135,1,0.015082956259426848
5136,1,0.015082956259426848
5137,1,0.015082956259426848
5138,1,0.015082956259426848
5139,1,0.015082956259426848
5140,1,0.015082956259426848
5141,1,0.015082956259426848
5142,1,0.015082956259426848
5143,1,0.015082956259426848
5144,1,0.015082956259426848
5145,1,0.015082956259426848
5146,1,0.015082956259426848
5147,1,0.015082956259426848
5148,1,0.015082956259426848
5149,1,0.015082956259426848
5150,1,0.015082956259426848
5151,1,0.015082956259426848
5152,1,0.015082956259426848
5153,1,0.015082956259426848
5154,1,0.015082956259426848
5155,1,0.015082956259426848
5156,1,0.015082956259426848
5157,1,0.015082956259426848
5158,1,0.015082956259426848
5159,1,0.015082956259426848
5160,1,0.015082956259426848
5161,1,0.015082956259426848
5162,1,0.015082956259426848
5163,1,0.015082956259426848
5164,1,0.015082956259426848
5165,1,0.015082956259426848
5166,1,0.015082956259426848
5167,1,0.015082956259426848
5168,1,0.015082956259426848
5169,1,0.015082956259426848
5170,1,0.015082956259426848
5171,1,0.015082956259426848
5172,1,0.015082956259426848
5173,1,0.015082956259426848
5174,1,0.015082956259426848
5175,1,0.015082956259426848
5176,1,0.015082956259426848
5177,1,0.015082956259426848
5178,1,0.015082956259426848
5179,1,0.015082956259426848
5180,1,0.015082956259426848
5181,1,0.015082956259426848
5182,1,0.015082956259426848
5183,1,0.015082956259426848
5184,1,0.015082956259426848
5185,1,0.015082956259426848
5186,1,0.015082956259426848
5187,1,0.015082956259426848
5188,1,0.015082956259426848
5189,1,0.015082956259426848
5190,1,0.015082956259426848
5191,1,0.015082956259426848
5192,1,0.015082956259426848
5193,1,0.015082956259426848
5194,1,0.015082956259426848
5195,1,0.015082956259426848
5196,1,0.015082956259426848
5197,1,0.015082956259426848
5198,1,0.015082956259426848
5199,1,0.015082956259426848
5200,1,0.015082956259426848
5201,1,0.015082956259426848
5202,1,0.015082956259426848
5203,1,0.015082956259426848
5204,1,0.015082956259426848
5205,1,0.015082956259426848
5206,1,0.015082956259426848
5207,1,0.015082956259426848
5208,1,0.015082956259426848
5209,1,0.015082956259426848
5210,1,0.015082956259426848
5211,1,0.015082956259426848
5212,1,0.015082956259426848
5213,1,0.015082956259426848
5214,1,0.015082956259426848
5215,1,0.015082956259426848
5216,1,0.015082956259426848
5217,1,0.015082956259426848
5218,1,0.015082956259426848
5219,1,0.015082956259426848
5220,1,0.015082956259426848
5221,1,0.015082956259426848
5222,1,0.015082956259426848
5223,1,0.015082956259426848
5224,1,0.015082956259426848
5225,1,0.015082956259426848
5226,1,0.015082956259426848
5227,1,0.015082956259426848
5228,1,0.015082956259426848
5229,1,0.015082956259426848
5230,1,0.015082956259426848
5231,1,0.015082956259426848
5232,1,0.015082956259426848
5233,1,0.015082956259426848
5234,1,0.015082956259426848
5235,1,0.015082956259426848
5236,1,0.015082956259426848
5237,1,0.015082956259426848
5238,1,0.015082956259426848
5239,1,0.015082956259426848
5240,1,0.015082956259426848
5241,1,0.015082956259426848
5242,1,0.015082956259426848
5243,1,0.015082956259426848
5244,1,0.015082956259426848
5245,1,0.015082956259426848
5246,1,0.015082956259426848
5247,1,0.015082956259426848
5248,1,0.015082956259426848
5249,1,0.015082956259426848
5250,1,0.015082956259426848
5251,1,0.015082956259426848
5252,1,0.015082956259426848
5253,1,0.015082956259426848
5254,1,0.015082956259426848
5255,1,0.015082956259426848
5256,1,0.015082956259426848
5257,1,0.015082956259426848
5258,1,0.015082956259426848
5259,1,0.015082956259426848
5260,1,0.015082956259426848
5261,1,0.015082956259426848
5262,1,0.015082956259426848
5263,1,0.015082956259426848
5264,1,0.015082956259426848
5265,1,0.015082956259426848
5266,1,0.015082956259426848
5267,1,0.015082956259426848
5268,1,0.015082956259426848
5269,1,0.015082956259426848
5270,1,0.015082956259426848
5271,1,0.015082956259426848
5272,1,0.015082956259426848
5273,1,0.015082956259426848
5274,1,0.015082956259426848
5275,1,0.015082956259426848
5276,1,0.015082956259426848
5277,1,0.015082956259426848
5278,1,0.015082956259426848
5279,1,0.015082956259426848
5280,1,0.015082956259426848
5281,1,0.015082956259426848
5282,1,0.015082956259426848
5283,1,0.015082956259426848
5284,1,0.015082956259426848
5285,1,0.015082956259426848
5286,1,0.015082956259426848
5287,1,0.015082956259426848
5288,1,0.015082956259426848
5289,1,0.015082956259426848
5290,1,0.015082956259426848
5291,1,0.015082956259426848
5292,1,0.015082956259426848
5293,1,0.015082956259426848
5294,1,0.015082956259426848
5295,1,0.015082956259426848
5296,1,0.015082956259426848
5297,1,0.015082956259426848
5298,1,0.015082956259426848
5299,1,0.015082956259426848
5300,1,0.015082956259426848
5301,1,0.015082956259426848
5302,1,0.015082956259426848
5303,1,0.015082956259426848
5304,1,0.015082956259426848
5305,1,0.015082956259426848
5306,1,0.015082956259426848
5307,1,0.015082956259426848
5308,1,0.015082956259426848
5309,1,0.015082956259426848
5310,1,0.015082956259426848
5311,1,0.015082956259426848
5312,1,0.015082956259426848
5313,1,0.015082956259426848
5314,1,0.015082956259426848
5315,1,0.015082956259426848
5316,1,0.015082956259426848
5317,1,0.015082956259426848
5318,1,0.015082956259426848
5319,1,0.015082956259426848
5320,1,0.015082956259426848
5321,1,0.015082956259426848
5322,1,0.015082956259426848
5323,1,0.015082956259426848
5324,1,0.015082956259426848
5325,1,0.015082956259426848
5326,1,0.015082956259426848
5327,1,0.015082956259426848
5328,1,0.015082956259426848
5329,1,0.015082956259426848
5330,1,0.015082956259426848
5331,1,0.015082956259426848
5332,1,0.015082956259426848
5333,1,0.015082956259426848
5334,1,0.015082956259426848
5335,1,0.015082956259426848
5336,1,0.015082956259426848
5337,1,0.015082956259426848
5338,1,0.015082956259426848
5339,1,0.015082956259426848
5340,1,0.015082956259426848
5341,1,0.015082956259426848
5342,1,0.015082956259426848
5343,1,0.015082956259426848
5344,1,0.015082956259426848
5345,1,0.015082956259426848
5346,1,0.015082956259426848
5347,1,0.015082956259426848
5348,1,0.015082956259426848
5349,1,0.015082956259426848
5350,1,0.015082956259426848
5351,1,0.015082956259426848
5352,1,0.015082956259426848
5353,1,0.015082956259426848
5354,1,0.015082956259426848
5355,1,0.015082956259426848
5356,1,0.015082956259426848
5357,1,0.015082956259426848
5358,1,0.015082956259426848
5359,1,0.015082956259426848
5360,1,0.015082956259426848
5361,1,0.015082956259426848
5362,1,0.015082956259426848
5363,1,0.015082956259426848
5364,1,0.015082956259426848
5365,1,0.015082956259426848
5366,1,0.015082956259426848
5367,1,0.015082956259426848
5368,1,0.015082956259426848
5369,1,0.015082956259426848
5370,1,0.015082956259426848
5371,1,0.015082956259426848
5372,1,0.015082956259426848
5373,1,0.015082956259426848
5374,1,0.015082956259426848
5375,1,0.015082956259426848
5376,1,0.015082956259426848
5377,1,0.015082956259426848
5378,1,0.015082956259426848
5379,1,0.015082956259426848
5380,1,0.015082956259426848
5381,1,0.015082956259426848
5382,1,0.015082956259426848
5383,1,0.015082956259426848
5384,1,0.015082956259426848
5385,1,0.015082956259426848
5386,1,0.015082956259426848
5387,1,0.015082956259426848
5388,1,0.015082956259426848
5389,1,0.015082956259426848
5390,1,0.015082956259426848
5391,1,0.015082956259426848
5392,1,0.015082956259426848
5393,1,0.015082956259426848
5394,1,0.015082956259426848
5395,1,0.015082956259426848
5396,1,0.015082956259426848
5397,1,0.015082956259426848
5398,1,0.015082956259426848
5399,1,0.015082956259426848
5400,1,0.015082956259426848
5401,1,0.015082956259426848
5402,1,0.015082956259426848
5403,1,0.015082956259426848
5404,1,0.015082956259426848
5405,1,0.015082956259426848
5406,1,0.015082956259426848
5407,1,0.015082956259426848
5408,1,0.015082956259426848
5409,1,0.015082956259426848
5410,1,0.015082956259426848
5411,1,0.015082956259426848
5412,1,0.015082956259426848
5413,1,0.015082956259426848
5414,1,0.015082956259426848
5415,1,0.015082956259426848
5416,1,0.015082956259426848
5417,1,0.015082956259426848
5418,1,0.015082956259426848
5419,1,0.015082956259426848
5420,1,0.015082956259426848
5421,1,0.015082956259426848
5422,1,0.015082956259426848
5423,1,0.015082956259426848
5424,1,0.015082956259426848
5425,1,0.015082956259426848
5426,1,0.015082956259426848
5427,1,0.015082956259426848
5428,1,0.015082956259426848
5429,1,0.015082956259426848
5430,1,0.015082956259426848
5431,1,0.015082956259426848
5432,1,0.015082956259426848
5433,1,0.015082956259426848
5434,1,0.015082956259426848
5435,1,0.015082956259426848
5436,1,0.015082956259426848
5437,1,0.015082956259426848
5438,1,0.015082956259426848
5439,1,0.015082956259426848
5440,1,0.015082956259426848
5441,1,0.015082956259426848
5442,1,0.015082956259426848
5443,1,0.015082956259426848
5444,1,0.015082956259426848
5445,1,0.015082956259426848
5446,1,0.015082956259426848
5447,1,0.015082956259426848
5448,1,0.015082956259426848
5449,1,0.015082956259426848
5450,1,0.015082956259426848
5451,1,0.015082956259426848
5452,1,0.015082956259426848
5453,1,0.015082956259426848
5454,1,0.015082956259426848
5455,1,0.015082956259426848
5456,1,0.015082956259426848
5457,1,0.015082956259426848
5458,1,0.015082956259426848
5459,1,0.015082956259426848
5460,1,0.015082956259426848
5461,1,0.015082956259426848
5462,1,0.015082956259426848
5463,1,0.015082956259426848
5464,1,0.015082956259426848
5465,1,0.015082956259426848
5466,1,0.015082956259426848
5467,1,0.015082956259426848
5468,1,0.015082956259426848
5469,1,0.015082956259426848
5470,1,0.015082956259426848
5471,1,0.015082956259426848
5472,1,0.015082956259426848
5473,1,0.015082956259426848
5474,1,0.015082956259426848
5475,1,0.015082956259426848
5476,1,0.015082956259426848
5477,1,0.015082956259426848
5478,1,0.015082956259426848
5479,1,0.015082956259426848
5480,1,0.015082956259426848
5481,1,0.015082956259426848
5482,1,0.015082956259426848
5483,1,0.015082956259426848
5484,1,0.015082956259426848
5485,1,0.015082956259426848
5486,1,0.015082956259426848
5487,1,0.015082956259426848
5488,1,0.015082956259426848
5489,1,0.015082956259426848
5490,1,0.015082956259426848
5491,1,0.015082956259426848
5492,1,0.015082956259426848
5493,1,0.015082956259426848
5494,1,0.015082956259426848
5495,1,0.015082956259426848
5496,1,0.015082956259426848
5497,1,0.015082956259426848
5498,1,0.015082956259426848
5499,1,0.015082956259426848
5500,1,0.015082956259426848
5501,1,0.015082956259426848
5502,1,0.015082956259426848
5503,1,0.015082956259426848
5504,1,0.015082956259426848
5505,1,0.015082956259426848
5506,1,0.015082956259426848
5507,1,0.015082956259426848
5508,1,0.015082956259426848
5509,1,0.015082956259426848
5510,1,0.015082956259426848
5511,1,0.015082956259426848
5512,1,0.015082956259426848
5513,1,0.015082956259426848
5514,1,0.015082956259426848
5515,1,0.015082956259426848
5516,1,0.015082956259426848
5517,1,0.015082956259426848
5518,1,0.015082956259426848
5519,1,0.015082956259426848
5520,1,0.015082956259426848
5521,1,0.015082956259426848
5522,1,0.015082956259426848
5523,1,0.015082956259426848
5524,1,0.015082956259426848
5525,1,0.015082956259426848
5526,1,0.015082956259426848
5527,1,0.015082956259426848
5528,1,0.015082956259426848
5529,1,0.015082956259426848
5530,1,0.015082956259426848
5531,1,0.015082956259426848
5532,1,0.015082956259426848
5533,1,0.015082956259426848
5534,1,0.015082956259426848
5535,1,0.015082956259426848
5536,1,0.015082956259426848
5537,1,0.015082956259426848
5538,1,0.015082956259426848
5539,1,0.015082956259426848
5540,1,0.015082956259426848
5541,1,0.015082956259426848
5542,1,0.015082956259426848
5543,1,0.015082956259426848
5544,1,0.015082956259426848
5545,1,0.015082956259426848
5546,1,0.015082956259426848
5547,1,0.015082956259426848
5548,1,0.015082956259426848
5549,1,0.015082956259426848
5550,1,0.015082956259426848
5551,1,0.015082956259426848
5552,1,0.015082956259426848
5553,1,0.015082956259426848
5554,1,0.015082956259426848
5555,1,0.015082956259426848
5556,1,0.015082956259426848
5557,1,0.015082956259426848
5558,1,0.015082956259426848
5559,1,0.015082956259426848
5560,1,0.015082956259426848
5561,1,0.015082956259426848
5562,1,0.015082956259426848
5563,1,0.015082956259426848
5564,1,0.015082956259426848
5565,1,0.015082956259426848
5566,1,0.015082956259426848
5567,1,0.015082956259426848
5568,1,0.015082956259426848
5569,1,0.015082956259426848
5570,1,0.015082956259426848
5571,1,0.015082956259426848
5572,1,0.015082956259426848
5573,1,0.015082956259426848
5574,1,0.015082956259426848
5575,1,0.015082956259426848
5576,1,0.015082956259426848
5577,1,0.015082956259426848
5578,1,0.015082956259426848
5579,1,0.015082956259426848
5580,1,0.015082956259426848
5581,1,0.015082956259426848
5582,1,0.015082956259426848
5583,1,0.015082956259426848
5584,1,0.015082956259426848
5585,1,0.015082956259426848
5586,1,0.015082956259426848
5587,1,0.015082956259426848
5588,1,0.015082956259426848
5589,1,0.015082956259426848
5590,1,0.015082956259426848
5591,1,0.015082956259426848
5592,1,0.015082956259426848
5593,1,0.015082956259426848
5594,1,0.015082956259426848
5595,1,0.015082956259426848
5596,1,0.015082956259426848
5597,1,0.015082956259426848
5598,1,0.015082956259426848
5599,1,0.015082956259426848
5600,1,0.015082956259426848
5601,1,0.015082956259426848
5602,1,0.015082956259426848
5603,1,0.015082956259426848
5604,1,0.015082956259426848
5605,1,0.015082956259426848
5606,1,0.015082956259426848
5607,1,0.015082956259426848
5608,1,0.015082956259426848
5609,1,0.015082956259426848
5610,1,0.015082956259426848
5611,1,0.015082956259426848
5612,1,0.015082956259426848
5613,1,0.015082956259426848
5614,1,0.015082956259426848
5615,1,0.015082956259426848
5616,1,0.015082956259426848
5617,1,0.015082956259426848
5618,1,0.015082956259426848
5619,1,0.015082956259426848
5620,1,0.015082956259426848
5621,1,0.015082956259426848
5622,1,0.015082956259426848
5623,1,0.015082956259426848
5624,1,0.015082956259426848
5625,1,0.015082956259426848
5626,1,0.015082956259426848
5627,1,0.015082956259426848
5628,1,0.015082956259426848
5629,1,0.015082956259426848
5630,1,0.015082956259426848
5631,1,0.015082956259426848
5632,1,0.015082956259426848
5633,1,0.015082956259426848
5634,1,0.015082956259426848
5635,1,0.015082956259426848
5636,1,0.015082956259426848
5637,1,0.015082956259426848
5638,1,0.015082956259426848
5639,1,0.015082956259426848
5640,1,0.015082956259426848
5641,1,0.015082956259426848
5642,1,0.015082956259426848
5643,1,0.015082956259426848
5644,1,0.015082956259426848
5645,1,0.015082956259426848
5646,1,0.015082956259426848
5647,1,0.015082956259426848
5648,1,0.015082956259426848
5649,1,0.015082956259426848
5650,1,0.015082956259426848
5651,1,0.015082956259426848
5652,1,0.015082956259426848
5653,1,0.015082956259426848
5654,1,0.015082956259426848
5655,1,0.015082956259426848
5656,1,0.015082956259426848
5657,1,0.015082956259426848
5658,1,0.015082956259426848
5659,1,0.015082956259426848
5660,1,0.015082956259426848
5661,1,0.015082956259426848
5662,1,0.015082956259426848
5663,1,0.015082956259426848
5664,1,0.015082956259426848
5665,1,0.015082956259426848
5666,1,0.015082956259426848
5667,1,0.015082956259426848
5668,1,0.015082956259426848
5669,1,0.015082956259426848
5670,1,0.015082956259426848
5671,1,0.015082956259426848
5672,1,0.015082956259426848
5673,1,0.015082956259426848
5674,1,0.015082956259426848
5675,1,0.015082956259426848
5676,1,0.015082956259426848
5677,1,0.015082956259426848
5678,1,0.015082956259426848
5679,1,0.015082956259426848
5680,1,0.015082956259426848
5681,1,0.015082956259426848
5682,1,0.015082956259426848
5683,1,0.015082956259426848
5684,1,0.015082956259426848
5685,1,0.015082956259426848
5686,1,0.015082956259426848
5687,1,0.015082956259426848
5688,1,0.015082956259426848
5689,1,0.015082956259426848
5690,1,0.015082956259426848
5691,1,0.015082956259426848
5692,1,0.015082956259426848
5693,1,0.015082956259426848
5694,1,0.015082956259426848
5695,1,0.015082956259426848
5696,1,0.015082956259426848
5697,1,0.015082956259426848
5698,1,0.015082956259426848
5699,1,0.015082956259426848
5700,1,0.015082956259426848
5701,1,0.015082956259426848
5702,1,0.015082956259426848
5703,1,0.015082956259426848
5704,1,0.015082956259426848
5705,1,0.015082956259426848
5706,1,0.015082956259426848
5707,1,0.015082956259426848
5708,1,0.015082956259426848
5709,1,0.015082956259426848
5710,1,0.015082956259426848
5711,1,0.015082956259426848
5712,1,0.015082956259426848
5713,1,0.015082956259426848
5714,1,0.015082956259426848
5715,1,0.015082956259426848
5716,1,0.015082956259426848
5717,1,0.015082956259426848
5718,1,0.015082956259426848
5719,1,0.015082956259426848
5720,1,0.015082956259426848
5721,1,0.015082956259426848
5722,1,0.015082956259426848
5723,1,0.015082956259426848
5724,1,0.015082956259426848
5725,1,0.015082956259426848
5726,1,0.015082956259426848
5727,1,0.015082956259426848
5728,1,0.015082956259426848
5729,1,0.015082956259426848
5730,1,0.015082956259426848
5731,1,0.015082956259426848
5732,1,0.015082956259426848
5733,1,0.015082956259426848
5734,1,0.015082956259426848
5735,1,0.015082956259426848
5736,1,0.015082956259426848
5737,1,0.015082956259426848
5738,1,0.015082956259426848
5739,1,0.015082956259426848
5740,1,0.015082956259426848
5741,1,0.015082956259426848
5742,1,0.015082956259426848
5743,1,0.015082956259426848
5744,1,0.015082956259426848
5745,1,0.015082956259426848
5746,1,0.015082956259426848
5747,1,0.015082956259426848
5748,1,0.015082956259426848
5749,1,0.015082956259426848
5750,1,0.015082956259426848
5751,1,0.015082956259426848
5752,1,0.015082956259426848
5753,1,0.015082956259426848
5754,1,0.015082956259426848
5755,1,0.015082956259426848
5756,1,0.015082956259426848
5757,1,0.015082956259426848
5758,1,0.015082956259426848
5759,1,0.015082956259426848
5760,1,0.015082956259426848
5761,1,0.015082956259426848
5762,1,0.015082956259426848
5763,1,0.015082956259426848
5764,1,0.015082956259426848
5765,1,0.015082956259426848
5766,1,0.015082956259426848
5767,1,0.015082956259426848
5768,1,0.015082956259426848
5769,1,0.015082956259426848
5770,1,0.015082956259426848
5771,1,0.015082956259426848
5772,1,0.015082956259426848
5773,1,0.015082956259426848
5774,1,0.015082956259426848
5775,1,0.015082956259426848
5776,1,0.015082956259426848
5777,1,0.015082956259426848
5778,1,0.015082956259426848
5779,1,0.015082956259426848
5780,1,0.015082956259426848
5781,1,0.015082956259426848
5782,1,0.015082956259426848
5783,1,0.015082956259426848
5784,1,0.015082956259426848
5785,1,0.015082956259426848
5786,1,0.015082956259426848
5787,1,0.015082956259426848
5788,1,0.015082956259426848
5789,1,0.015082956259426848
5790,1,0.015082956259426848
5791,1,0.015082956259426848
5792,1,0.015082956259426848
5793,1,0.015082956259426848
5794,1,0.015082956259426848
5795,1,0.015082956259426848
5796,1,0.015082956259426848
5797,1,0.015082956259426848
5798,1,0.015082956259426848
5799,1,0.015082956259426848
5800,1,0.015082956259426848
5801,1,0.015082956259426848
5802,1,0.015082956259426848
5803,1,0.015082956259426848
5804,1,0.015082956259426848
5805,1,0.015082956259426848
5806,1,0.015082956259426848
5807,1,0.015082956259426848
5808,1,0.015082956259426848
5809,1,0.015082956259426848
5810,1,0.015082956259426848
5811,1,0.015082956259426848
5812,1,0.015082956259426848
5813,1,0.015082956259426848
5814,1,0.015082956259426848
5815,1,0.015082956259426848
5816,1,0.015082956259426848
5817,1,0.015082956259426848
5818,1,0.015082956259426848
5819,1,0.015082956259426848
5820,1,0.015082956259426848
5821,1,0.015082956259426848
5822,1,0.015082956259426848
5823,1,0.015082956259426848
5824,1,0.015082956259426848
5825,1,0.015082956259426848
5826,1,0.015082956259426848
5827,1,0.015082956259426848
5828,1,0.015082956259426848
5829,1,0.015082956259426848
5830,1,0.015082956259426848
5831,1,0.015082956259426848
5832,1,0.015082956259426848
5833,1,0.015082956259426848
5834,1,0.015082956259426848
5835,1,0.015082956259426848
5836,1,0.015082956259426848
5837,1,0.015082956259426848
5838,1,0.015082956259426848
5839,1,0.015082956259426848
5840,1,0.015082956259426848
5841,1,0.015082956259426848
5842,1,0.015082956259426848
5843,1,0.015082956259426848
5844,1,0.015082956259426848
5845,1,0.015082956259426848
5846,1,0.015082956259426848
5847,1,0.015082956259426848
5848,1,0.015082956259426848
5849,1,0.015082956259426848
5850,1,0.015082956259426848
5851,1,0.015082956259426848
5852,1,0.015082956259426848
5853,1,0.015082956259426848
5854,1,0.015082956259426848
5855,1,0.015082956259426848
5856,1,0.015082956259426848
5857,1,0.015082956259426848
5858,1,0.015082956259426848
5859,1,0.015082956259426848
5860,1,0.015082956259426848
5861,1,0.015082956259426848
5862,1,0.015082956259426848
5863,1,0.015082956259426848
5864,1,0.015082956259426848
5865,1,0.015082956259426848
5866,1,0.015082956259426848
5867,1,0.015082956259426848
5868,1,0.015082956259426848
5869,1,0.015082956259426848
5870,1,0.015082956259426848
5871,1,0.015082956259426848
5872,1,0.015082956259426848
5873,1,0.015082956259426848
5874,1,0.015082956259426848
5875,1,0.015082956259426848
5876,1,0.015082956259426848
5877,1,0.015082956259426848
5878,1,0.015082956259426848
5879,1,0.015082956259426848
5880,1,0.015082956259426848
5881,1,0.015082956259426848
5882,1,0.015082956259426848
5883,1,0.015082956259426848
5884,1,0.015082956259426848
5885,1,0.015082956259426848
5886,1,0.015082956259426848
5887,1,0.015082956259426848
5888,1,0.015082956259426848
5889,1,0.015082956259426848
5890,1,0.015082956259426848
5891,1,0.015082956259426848
5892,1,0.015082956259426848
5893,1,0.015082956259426848
5894,1,0.015082956259426848
5895,1,0.015082956259426848
5896,1,0.015082956259426848
5897,1,0.015082956259426848
5898,1,0.015082956259426848
5899,1,0.015082956259426848
5900,1,0.015082956259426848
5901,1,0.015082956259426848
5902,1,0.015082956259426848
5903,1,0.015082956259426848
5904,1,0.015082956259426848
5905,1,0.015082956259426848
5906,1,0.015082956259426848
5907,1,0.015082956259426848
5908,1,0.015082956259426848
5909,1,0.015082956259426848
5910,1,0.015082956259426848
5911,1,0.015082956259426848
5912,1,0.015082956259426848
5913,1,0.015082956259426848
5914,1,0.015082956259426848
5915,1,0.015082956259426848
5916,1,0.015082956259426848
5917,1,0.015082956259426848
5918,1,0.015082956259426848
5919,1,0.015082956259426848
5920,1,0.015082956259426848
5921,1,0.015082956259426848
5922,1,0.015082956259426848
5923,1,0.015082956259426848
5924,1,0.015082956259426848
5925,1,0.015082956259426848
5926,1,0.015082956259426848
5927,1,0.015082956259426848
5928,1,0.015082956259426848
5929,1,0.015082956259426848
5930,1,0.015082956259426848
5931,1,0.015082956259426848
5932,1,0.015082956259426848
5933,1,0.015082956259426848
5934,1,0.015082956259426848
5935,1,0.015082956259426848
5936,1,0.015082956259426848
5937,1,0.015082956259426848
5938,1,0.015082956259426848
5939,1,0.015082956259426848
5940,1,0.015082956259426848
5941,1,0.015082956259426848
5942,1,0.015082956259426848
5943,1,0.015082956259426848
5944,1,0.015082956259426848
5945,1,0.015082956259426848
5946,1,0.015082956259426848
5947,1,0.015082956259426848
5948,1,0.015082956259426848
5949,1,0.015082956259426848
5950,1,0.015082956259426848
5951,1,0.015082956259426848
5952,1,0.015082956259426848
5953,1,0.015082956259426848
5954,1,0.015082956259426848
5955,1,0.015082956259426848
5956,1,0.015082956259426848
5957,1,0.015082956259426848
5958,1,0.015082956259426848
5959,1,0.015082956259426848
5960,1,0.015082956259426848
5961,1,0.015082956259426848
5962,1,0.015082956259426848
5963,1,0.015082956259426848
5964,1,0.015082956259426848
5965,1,0.015082956259426848
5966,1,0.015082956259426848
5967,1,0.015082956259426848
5968,1,0.015082956259426848
5969,1,0.015082956259426848
5970,1,0.015082956259426848
5971,1,0.015082956259426848
5972,1,0.015082956259426848
5973,1,0.015082956259426848
5974,1,0.015082956259426848
5975,1,0.015082956259426848
5976,1,0.015082956259426848
5977,1,0.015082956259426848
5978,1,0.015082956259426848
5979,1,0.015082956259426848
5980,1,0.015082956259426848
5981,1,0.015082956259426848
5982,1,0.015082956259426848
5983,1,0.015082956259426848
5984,1,0.015082956259426848
5985,1,0.015082956259426848
5986,1,0.015082956259426848
5987,1,0.015082956259426848
5988,1,0.015082956259426848
5989,1,0.015082956259426848
5990,1,0.015082956259426848
5991,1,0.015082956259426848
5992,1,0.015082956259426848
5993,1,0.015082956259426848
5994,1,0.015082956259426848
5995,1,0.015082956259426848
5996,1,0.015082956259426848
5997,1,0.015082956259426848
5998,1,0.015082956259426848
5999,1,0.015082956259426848
6000,1,0.015082956259426848
6001,1,0.015082956259426848
6002,1,0.015082956259426848
6003,1,0.015082956259426848
6004,1,0.015082956259426848
6005,1,0.015082956259426848
6006,1,0.015082956259426848
6007,1,0.015082956259426848
6008,1,0.015082956259426848
6009,1,0.015082956259426848
6010,1,0.015082956259426848
6011,1,0.015082956259426848
6012,1,0.015082956259426848
